Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion,Category,ShelfLife,UnitPrice,Region,Size,FootfallCategory,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,DiscountPct,ExpectedUplift,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,Lag14_Sales,RollingMean7
2025-10-10,S010,SKU_BER03,10,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,15.8,2.5,0,1.0,0.0,0.0,0.0,4,0,10,41,10,12.0,11.0,9.714285714285714
2025-10-11,S010,SKU_BER03,6,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,13.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,9.0,15.0,9.285714285714286
2025-10-12,S010,SKU_BER03,16,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,17.0,3.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,12.0,12.0,9.857142857142858
2025-10-13,S010,SKU_BER03,18,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,17.4,4.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,6.0,17.0,11.571428571428571
2025-10-14,S010,SKU_BER03,6,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,17.3,1.4,0,1.0,0.0,0.0,0.0,1,0,10,42,14,7.0,8.0,11.428571428571429
2025-10-15,S010,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,17.2,2.8,0,1.0,0.0,0.0,0.0,2,0,10,42,15,9.0,12.0,11.714285714285714
2025-10-16,S010,SKU_BER03,14,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,17.1,2.1,0,1.0,0.0,0.0,0.0,3,0,10,42,16,15.0,14.0,11.571428571428571
2025-10-17,S010,SKU_BER03,8,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,15.6,1.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,10.0,12.0,11.285714285714286
2025-10-18,S010,SKU_BER03,8,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,14.2,5.6,0,1.0,0.0,0.0,0.0,5,1,10,42,18,6.0,9.0,11.571428571428571
2025-10-19,S010,SKU_BER03,13,2.36,0,Berries,5,2.360316556334566,London,Extra,Medium,14.5,2.0,0,1.0,0.0,0.0,0.0,6,1,10,42,19,16.0,12.0,11.142857142857142
2025-09-22,S010,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,15.6,5.4,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,9.0
2025-09-23,S010,SKU_BER04,10,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,19.0,1.5,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,9.5
2025-09-24,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,12.0,5.4,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,10.333333333333334
2025-09-25,S010,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,14.2,0.0,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,11.5
2025-09-26,S010,SKU_BER04,13,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,19.0,5.7,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,11.8
2025-09-27,S010,SKU_BER04,16,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,19.8,3.8,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,12.5
2025-09-28,S010,SKU_BER04,14,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,18.2,4.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,12.714285714285714
2025-09-29,S010,SKU_BER04,14,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,18.5,2.4,0,1.0,0.0,0.1,1.3,0,0,9,40,29,9.0,,13.428571428571429
2025-09-30,S010,SKU_BER04,7,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,17.2,1.9,0,1.0,0.0,0.1,1.3,1,0,9,40,30,10.0,,13.0
2025-10-01,S010,SKU_BER04,17,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,15.5,1.6,0,1.0,0.0,0.1,1.3,2,0,10,40,1,12.0,,13.714285714285714
2025-10-02,S010,SKU_BER04,15,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,13.6,1.9,0,1.0,0.0,0.1,1.3,3,0,10,40,2,15.0,,13.714285714285714
2025-10-03,S010,SKU_BER04,9,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,15.0,0.3,0,1.0,0.0,0.1,1.3,4,0,10,40,3,13.0,,13.142857142857142
2025-10-04,S010,SKU_BER04,12,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,17.4,5.1,0,1.0,0.0,0.1,1.3,5,1,10,40,4,16.0,,12.571428571428571
2025-10-05,S010,SKU_BER04,18,2.18,1,Berries,5,2.427633994480005,London,Extra,Medium,18.8,0.6,0,1.0,0.0,0.1,1.3,6,1,10,40,5,14.0,,13.142857142857142
2025-10-06,S010,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,15.0,3.4,0,1.0,0.0,0.0,0.0,0,0,10,41,6,14.0,9.0,13.285714285714286
2025-10-07,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,15.0,1.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,7.0,10.0,14.0
2025-10-08,S010,SKU_BER04,14,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,18.1,0.5,0,1.0,0.0,0.0,0.0,2,0,10,41,8,17.0,12.0,13.571428571428571
2025-10-09,S010,SKU_BER04,17,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.2,0.0,0,1.0,0.0,0.0,0.0,3,0,10,41,9,15.0,15.0,13.857142857142858
2025-10-10,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,15.8,2.5,0,1.0,0.0,0.0,0.0,4,0,10,41,10,9.0,13.0,14.285714285714286
2025-10-11,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,13.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,12.0,16.0,14.285714285714286
2025-10-12,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.0,3.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,18.0,14.0,13.428571428571429
2025-10-13,S010,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.4,4.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,15.0,14.0,13.0
2025-10-14,S010,SKU_BER04,7,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.3,1.4,0,1.0,0.0,0.0,0.0,1,0,10,42,14,12.0,7.0,12.285714285714286
2025-10-15,S010,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.2,2.8,0,1.0,0.0,0.0,0.0,2,0,10,42,15,14.0,17.0,11.571428571428571
2025-10-16,S010,SKU_BER04,14,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,17.1,2.1,0,1.0,0.0,0.0,0.0,3,0,10,42,16,17.0,15.0,11.142857142857142
2025-10-17,S010,SKU_BER04,11,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,15.6,1.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,12.0,9.0,11.0
2025-10-18,S010,SKU_BER04,17,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,14.2,5.6,0,1.0,0.0,0.0,0.0,5,1,10,42,18,12.0,12.0,11.714285714285714
2025-10-19,S010,SKU_BER04,6,2.43,0,Berries,5,2.427633994480005,London,Extra,Medium,14.5,2.0,0,1.0,0.0,0.0,0.0,6,1,10,42,19,12.0,18.0,10.857142857142858
2025-09-22,S010,SKU_CIT01,6,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,15.6,5.4,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,6.0
2025-09-23,S010,SKU_CIT01,8,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,19.0,1.5,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,7.0
2025-09-24,S010,SKU_CIT01,12,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,12.0,5.4,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,8.666666666666666
2025-09-25,S010,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,14.2,0.0,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,8.75
2025-09-26,S010,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,19.0,5.7,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,8.8
2025-09-27,S010,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,19.8,3.8,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,8.5
2025-09-28,S010,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,18.2,4.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,8.285714285714286
2025-09-29,S010,SKU_CIT01,11,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,18.5,2.4,0,1.0,0.0,0.2,1.3,0,0,9,40,29,6.0,,9.0
2025-09-30,S010,SKU_CIT01,14,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,17.2,1.9,0,1.0,0.0,0.2,1.3,1,0,9,40,30,8.0,,9.857142857142858
2025-10-01,S010,SKU_CIT01,12,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,15.5,1.6,0,1.0,0.0,0.2,1.3,2,0,10,40,1,12.0,,9.857142857142858
2025-10-02,S010,SKU_CIT01,11,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,13.6,1.9,0,1.0,0.0,0.2,1.3,3,0,10,40,2,9.0,,10.142857142857142
2025-10-03,S010,SKU_CIT01,10,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,15.0,0.3,0,1.0,0.0,0.2,1.3,4,0,10,40,3,9.0,,10.285714285714286
2025-10-04,S010,SKU_CIT01,8,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,17.4,5.1,0,1.0,0.0,0.2,1.3,5,1,10,40,4,7.0,,10.428571428571429
2025-10-05,S010,SKU_CIT01,10,1.68,1,Citrus,10,2.103360154603445,London,Extra,Medium,18.8,0.6,0,1.0,0.0,0.2,1.3,6,1,10,40,5,7.0,,10.857142857142858
2025-10-06,S010,SKU_CIT01,8,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,15.0,3.4,0,1.0,0.0,0.0,0.0,0,0,10,41,6,11.0,6.0,10.428571428571429
2025-10-07,S010,SKU_CIT01,13,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,15.0,1.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,14.0,8.0,10.285714285714286
2025-10-08,S010,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,18.1,0.5,0,1.0,0.0,0.0,0.0,2,0,10,41,8,12.0,12.0,9.571428571428571
2025-10-09,S010,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.2,0.0,0,1.0,0.0,0.0,0.0,3,0,10,41,9,11.0,9.0,9.0
2025-10-10,S010,SKU_CIT01,16,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,15.8,2.5,0,1.0,0.0,0.0,0.0,4,0,10,41,10,10.0,9.0,9.857142857142858
2025-10-11,S010,SKU_CIT01,12,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,13.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,8.0,7.0,10.428571428571429
2025-10-12,S010,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.0,3.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,10.0,7.0,10.428571428571429
2025-10-13,S010,SKU_CIT01,11,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.4,4.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,8.0,11.0,10.857142857142858
2025-10-14,S010,SKU_CIT01,8,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.3,1.4,0,1.0,0.0,0.0,0.0,1,0,10,42,14,13.0,14.0,10.142857142857142
2025-10-15,S010,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.2,2.8,0,1.0,0.0,0.0,0.0,2,0,10,42,15,7.0,12.0,10.142857142857142
2025-10-16,S010,SKU_CIT01,11,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,17.1,2.1,0,1.0,0.0,0.0,0.0,3,0,10,42,16,7.0,11.0,10.714285714285714
2025-10-17,S010,SKU_CIT01,14,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,15.6,1.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,16.0,10.0,10.428571428571429
2025-10-18,S010,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,14.2,5.6,0,1.0,0.0,0.0,0.0,5,1,10,42,18,12.0,8.0,10.142857142857142
2025-10-19,S010,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,London,Extra,Medium,14.5,2.0,0,1.0,0.0,0.0,0.0,6,1,10,42,19,10.0,10.0,10.142857142857142
2025-09-22,S010,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.6,5.4,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,10.0
2025-09-23,S010,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,19.0,1.5,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,10.0
2025-09-24,S010,SKU_CIT02,7,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,12.0,5.4,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,9.0
2025-09-25,S010,SKU_CIT02,11,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,14.2,0.0,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,9.5
2025-09-26,S010,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,19.0,5.7,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,9.6
2025-09-27,S010,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,19.8,3.8,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,9.666666666666666
2025-09-28,S010,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,18.2,4.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,9.428571428571429
2025-09-29,S010,SKU_CIT02,12,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,18.5,2.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,10.0,,9.714285714285714
2025-09-30,S010,SKU_CIT02,5,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.2,1.9,0,1.0,0.0,0.0,0.0,1,0,9,40,30,10.0,,9.0
2025-10-01,S010,SKU_CIT02,15,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.5,1.6,0,1.0,0.0,0.0,0.0,2,0,10,40,1,7.0,,10.142857142857142
2025-10-02,S010,SKU_CIT02,7,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,13.6,1.9,0,1.0,0.0,0.0,0.0,3,0,10,40,2,11.0,,9.571428571428571
2025-10-03,S010,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,40,3,10.0,,9.285714285714286
2025-10-04,S010,SKU_CIT02,11,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.4,5.1,0,1.0,0.0,0.0,0.0,5,1,10,40,4,10.0,,9.428571428571429
2025-10-05,S010,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,18.8,0.6,0,1.0,0.0,0.0,0.0,6,1,10,40,5,8.0,,9.571428571428571
2025-10-06,S010,SKU_CIT02,14,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.0,3.4,0,1.0,0.0,0.0,0.0,0,0,10,41,6,12.0,10.0,9.857142857142858
2025-10-07,S010,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.0,1.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,5.0,10.0,10.428571428571429
2025-10-08,S010,SKU_CIT02,11,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,18.1,0.5,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,7.0,9.857142857142858
2025-10-09,S010,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.2,0.0,0,1.0,0.0,0.0,0.0,3,0,10,41,9,7.0,11.0,10.142857142857142
2025-10-10,S010,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.8,2.5,0,1.0,0.0,0.0,0.0,4,0,10,41,10,8.0,10.0,10.142857142857142
2025-10-11,S010,SKU_CIT02,11,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,13.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,11.0,10.0,10.142857142857142
2025-10-12,S010,SKU_CIT02,15,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.0,3.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,9.0,8.0,11.0
2025-10-13,S010,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.4,4.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,14.0,12.0,10.285714285714286
2025-10-14,S010,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.3,1.4,0,1.0,0.0,0.0,0.0,1,0,10,42,14,9.0,5.0,10.142857142857142
2025-10-15,S010,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.2,2.8,0,1.0,0.0,0.0,0.0,2,0,10,42,15,11.0,15.0,10.0
2025-10-16,S010,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,17.1,2.1,0,1.0,0.0,0.0,0.0,3,0,10,42,16,9.0,7.0,10.0
2025-10-17,S010,SKU_CIT02,6,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,15.6,1.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,8.0,8.0,9.714285714285714
2025-10-18,S010,SKU_CIT02,11,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,14.2,5.6,0,1.0,0.0,0.0,0.0,5,1,10,42,18,11.0,11.0,9.714285714285714
2025-10-19,S010,SKU_CIT02,17,2.01,0,Citrus,10,2.011907639716724,London,Extra,Medium,14.5,2.0,0,1.0,0.0,0.0,0.0,6,1,10,42,19,15.0,9.0,10.0
2025-09-22,S010,SKU_CIT03,11,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.6,5.4,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,11.0
2025-09-23,S010,SKU_CIT03,4,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,19.0,1.5,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,7.5
2025-09-24,S010,SKU_CIT03,11,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,12.0,5.4,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,8.666666666666666
2025-09-25,S010,SKU_CIT03,20,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,14.2,0.0,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,11.5
2025-09-26,S010,SKU_CIT03,7,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,19.0,5.7,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,10.6
2025-09-27,S010,SKU_CIT03,12,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,19.8,3.8,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,10.833333333333334
2025-09-28,S010,SKU_CIT03,8,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,18.2,4.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,10.428571428571429
2025-09-29,S010,SKU_CIT03,6,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,18.5,2.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,11.0,,9.714285714285714
2025-09-30,S010,SKU_CIT03,14,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.2,1.9,0,1.0,0.0,0.0,0.0,1,0,9,40,30,4.0,,11.142857142857142
2025-10-01,S010,SKU_CIT03,15,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.5,1.6,0,1.0,0.0,0.0,0.0,2,0,10,40,1,11.0,,11.714285714285714
2025-10-02,S010,SKU_CIT03,6,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,13.6,1.9,0,1.0,0.0,0.0,0.0,3,0,10,40,2,20.0,,9.714285714285714
2025-10-03,S010,SKU_CIT03,8,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,40,3,7.0,,9.857142857142858
2025-10-04,S010,SKU_CIT03,17,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.4,5.1,0,1.0,0.0,0.0,0.0,5,1,10,40,4,12.0,,10.571428571428571
2025-10-05,S010,SKU_CIT03,7,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,18.8,0.6,0,1.0,0.0,0.0,0.0,6,1,10,40,5,8.0,,10.428571428571429
2025-10-06,S010,SKU_CIT03,7,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.0,3.4,0,1.0,0.0,0.0,0.0,0,0,10,41,6,6.0,11.0,10.571428571428571
2025-10-07,S010,SKU_CIT03,6,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.0,1.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,14.0,4.0,9.428571428571429
2025-10-08,S010,SKU_CIT03,8,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,18.1,0.5,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,11.0,8.428571428571429
2025-10-09,S010,SKU_CIT03,7,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.2,0.0,0,1.0,0.0,0.0,0.0,3,0,10,41,9,6.0,20.0,8.571428571428571
2025-10-10,S010,SKU_CIT03,5,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.8,2.5,0,1.0,0.0,0.0,0.0,4,0,10,41,10,8.0,7.0,8.142857142857142
2025-10-11,S010,SKU_CIT03,7,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,13.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,17.0,12.0,6.714285714285714
2025-10-12,S010,SKU_CIT03,10,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.0,3.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,7.0,8.0,7.142857142857143
2025-10-13,S010,SKU_CIT03,11,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.4,4.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,7.0,6.0,7.714285714285714
2025-10-14,S010,SKU_CIT03,9,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.3,1.4,0,1.0,0.0,0.0,0.0,1,0,10,42,14,6.0,14.0,8.142857142857142
2025-10-15,S010,SKU_CIT03,8,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.2,2.8,0,1.0,0.0,0.0,0.0,2,0,10,42,15,8.0,15.0,8.142857142857142
2025-10-16,S010,SKU_CIT03,11,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,17.1,2.1,0,1.0,0.0,0.0,0.0,3,0,10,42,16,7.0,6.0,8.714285714285714
2025-10-17,S010,SKU_CIT03,10,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,15.6,1.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,5.0,8.0,9.428571428571429
2025-10-18,S010,SKU_CIT03,9,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,14.2,5.6,0,1.0,0.0,0.0,0.0,5,1,10,42,18,7.0,17.0,9.714285714285714
2025-10-19,S010,SKU_CIT03,12,1.96,0,Citrus,10,1.957025998008077,London,Extra,Medium,14.5,2.0,0,1.0,0.0,0.0,0.0,6,1,10,42,19,10.0,7.0,10.0
2025-09-22,S010,SKU_CIT04,5,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,15.6,5.4,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,5.0
2025-09-23,S010,SKU_CIT04,8,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,19.0,1.5,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,6.5
2025-09-24,S010,SKU_CIT04,13,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,12.0,5.4,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,8.666666666666666
2025-09-25,S010,SKU_CIT04,8,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,14.2,0.0,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,8.5
2025-09-26,S010,SKU_CIT04,9,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,19.0,5.7,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,8.6
2025-09-27,S010,SKU_CIT04,13,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,19.8,3.8,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,9.333333333333334
2025-09-28,S010,SKU_CIT04,13,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,18.2,4.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,9.857142857142858
2025-09-29,S010,SKU_CIT04,7,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,18.5,2.4,0,1.0,0.0,0.1,1.3,0,0,9,40,29,5.0,,10.142857142857142
2025-09-30,S010,SKU_CIT04,11,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,17.2,1.9,0,1.0,0.0,0.1,1.3,1,0,9,40,30,8.0,,10.571428571428571
2025-10-01,S010,SKU_CIT04,8,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,15.5,1.6,0,1.0,0.0,0.1,1.3,2,0,10,40,1,13.0,,9.857142857142858
2025-10-02,S010,SKU_CIT04,10,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,13.6,1.9,0,1.0,0.0,0.1,1.3,3,0,10,40,2,8.0,,10.142857142857142
2025-10-03,S010,SKU_CIT04,6,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,15.0,0.3,0,1.0,0.0,0.1,1.3,4,0,10,40,3,9.0,,9.714285714285714
2025-10-04,S010,SKU_CIT04,9,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,17.4,5.1,0,1.0,0.0,0.1,1.3,5,1,10,40,4,13.0,,9.142857142857142
2025-10-05,S010,SKU_CIT04,15,1.83,1,Citrus,10,2.032110274306005,London,Extra,Medium,18.8,0.6,0,1.0,0.0,0.1,1.3,6,1,10,40,5,13.0,,9.428571428571429
2025-10-06,S010,SKU_CIT04,10,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,15.0,3.4,0,1.0,0.0,0.0,0.0,0,0,10,41,6,7.0,5.0,9.857142857142858
2025-10-07,S010,SKU_CIT04,9,2.03,0,Citrus,10,2.032110274306005,London,Extra,Medium,15.0,1.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,11.0,8.0,9.571428571428571
